codmat|descripcion|marca|codfam|subfam|Estado|undbase|und A|und B|und C 
031233|CUAD DELUXE 92HJ T/RENGLON SPIDERMAN|MYLANO|010|012|D|UNI|DOC|CTO|MLL
031234|CUAD DELUXE 92HJ CUADRI HIGH SCHOOL MUSIC|MYLANO|010|012|A|UNI|DOC|CTO|MLL
031235|CUAD DELUXE 92HJ RAYADO HIGH SCHOOL MUSIC|MYLANO|010|012|A|UNI|DOC|CTO|MLL
031236|CUAD DELUXE 92HJ T/RENGLON HIGH SCHOOL|MYLANO|010|012|A|UNI|DOC|CTO|MLL
031237|BLOCK SKETCH BOOK ESPIRAL 24HJ PRINCESAS|STANDFORD|010|001|A|UNI|DOC|CTO|
031238|BLOCK SKETCH BOOK ESPIRAL 24HJ P.RANGER|STANDFORD|010|001|A|UNI|DOC|CTO|
031239|BLOCK ESPECIAL A-4 50 HJ CUADRI PERSONAJES|STANDFORD|010|001|A|UNI|DOC|CTO|MLL
031255|CARPETA CON LIGA K-RPETIN  X GAMES|STANDFORD|010|024|A|UNI|DOC|CTO|
031256|CARPETA CON LIGA K-RPETIN LOONEY TUNES|STANDFORD|010|024|A|UNI|DOC|CTO|
031257|CUAD DELUXE 96HJ RAYADO PIRATAS DEL CARIBE|STANDFORD|010|012|A|UNI|DOC|CTO|MLL
031258|CUAD DELUXE 96HJ RAYADO PADRINOS MAGIC|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
031259|CUAD DELUXE 96HJ RAYADO THE DOG'S|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
031260|CUAD DELUXE 96HJ T/RENGLON PRINCESAS|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
031261|CUAD DELUXE 96HJ INICIAL COSIDO BARNEY|STANDFORD|010|012|A|UNI|DOC|CTO|MLL
031262|CUAD DELUXE 96HJ KINDER COSIDO BARNEY|STANDFORD|010|012|A|UNI|DOC|CTO|MLL
031263|CUAD DELUXE 96HJ DECROLY COSIDO BARNEY|STANDFORD|010|012|A|UNI|DOC|CTO|MLL
031264|CUAD DELUXE 96HJ D/MAX COS BARNEY|STANDFORD|010|012|A|UNI|DOC|CTO|MLL
031265|CUAD DELUXE 96HJ T/MAX COSIDO BARNEY|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
031288|BLOCK SKETCH BOOK 20 HJ HIGH SCHOOL MUSIC|MYLANO|010|001|A|UNI|DOC|CTO|
031296|KIT 330 CON ACTIVADOR||008|201|A|UNI|||
031297|SPRAY DESENGRASANTE||008|201|A|UNI|||
031353|GUIA REMISION DIST.ANDAH. ORIGINAL+03 COPIAS|CONTINENTAL|009|001|A|MLL|||
031354|CUAD  DELUXE  96HJ CUADRI CALCULO MAGICOL C/S|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
031355|CUAD DELUXE 96HJ CUADRI X-GAMES|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
031356|CUAD DELUXE 96HJ RAYADO X-GAMES|STANDFORD|010|012|A|UNI|DOC|CTO|MLL
031366|ELECTRODO CELLOCORD 6011||008|100|A|KLG|||
031367|PERNO DE EXPANSION 3/8 X 3"||008|201|A|UNI|||
031368|ELECTRODO SUPERCITO 7018||008|100|A|KLG|||
031369|ANGULO DE FIERRO 2" X 1/4" X 6.0 M||008|201|A|UNI|||
031370|PLATINA DE FIERRO 2" X 1/4" X 6.0 M||008|201|A|UNI|||
031393|TABLERO ADOSABLE DE 30 POLOS P/LLAVE VL 160 X||008|201|A|UNI|||
031394|REFLECTOR LUZ BLANCA HALOGENURO METAL 400 W||008|201|A|UNI|||
031395|TUBO PVC - SAP 1 1/4"  TIPO PESADO 3 MTR C/U||008|201|A|UNI|||
031396|TUBO PVC - SAP 3/4"  TIPO PESADO 3 MTR C/U||008|201|A|UNI|||
031397|CURVA PVC - SAP 1 1/4"  TIPO PESADO||008|201|A|UNI|||
031398|CURVA PVC - SAP 3/4" TIPO PESADO||008|201|A|UNI|||
031399|ABRAZADERA 1 1/4" 1 OREJA - TIPO PESADA||008|201|A|UNI|||
031400|ABRAZADERA 3/4" 1 OREJA - TIPO PESADA||008|201|A|UNI|||
031401|TARUGO PLASTICO 3/8" X 1/2||008|201|A|UNI|||
031402|TARUGO PLASTICO 5/16"  X 1 1/2"||008|201|A|UNI|||
031403|TARUGO PLASTICO 3/16"  X 1 1/2"||008|201|A|UNI|||
031404|TIRAFON 5/16"  X 1 1/2"||008|201|A|UNI|||
031405|TIRAFON 3/16"  X 1 1/2"||008|201|A|UNI|||
031406|CAJA DE PASE (FE) 20X20X10||008|201|A|UNI|||
031407|CAJA DE FE PARA TABLERO 25X25X15 CM CON LLAVE||008|201|A|UNI|||
031408|TERMINALES DE COMPRESION P/CABLE 50 MM2  12||008|201|A|UNI|||
031409|TERMINALES DE COMPRESION P/CABLE 35 MM2||008|201|A|UNI|||
031410|CABLE DE 35 MM2 TW||008|201|A|MTR|||
031411|CABLE DE 4 MM2 TW||008|201|A|MTR|||
031412|CABLE VULCANIZADO DE 3X4 MM2 NLT||008|201|A|MTR|||
031413|CABLE DE 6 MM2 TW||008|201|A|MTR|||
031414|CABLE DE 10 MM2 TW||008|201|A|MTR|||
031415|CABLE DE 2.5 MM2 TW||008|201|A|MTR|||
031416|CABLE 2.5 MM2 TW P/PUESTA A TIERRA (AMARILLO)||008|201|A|MTR|||
031417|LLAVE TRIFASICA DE FUERZA VL 160 X|SIEMENS|008|201|A|UNI|||
031418|LLAVE TERMOMAGNETICA ENGRAPABLE 2 X 20 A|GENERAL ELECTRIC|008|201|A|UNI|||
031419|LLAVE TERMOMAGNETICA ENGRAPABLE 3 X 40 A|GENERAL ELECTRIC|008|201|A|UNI|||
031420|LLAVE TERMOMAGNETICA ENGRAPABLE 3 X 30 A|GENERAL ELECTRIC|008|201|A|UNI|||
031421|LLAVE TERMOMAGNETICA ATORNILLABLE 3 X 40 A|GENERAL ELECTRIC|008|201|A|UNI|||
031422|TUBERIA FLEXIBLE 1/2"||008|201|A|MTR|||
031423|PEGAMENTO DE PVC - MATUSITA 1/8 GALON||008|100|A|UNI|||
031424|TORNILLOS AUTOROSCANTES 3/16"  X 1 1/2"||008|201|A|UNI|||
031425|TORNILLOS AUTOROSCANTES 5/16"  X 1 1/2"||008|201|A|UNI|||
031426|TOMACORRIENTE C/ ESPIGA INDUST TRIFAS + TIERR|MENEKES|008|201|A|UNI|||
031427|TOMACORRIENTE MONOFASICO TRIPLE ADOSABLE|TICINO|008|201|A|UNI|||
031504|CADENA DE 3/16 P/CAIDA ILUMINACIÓN||008|201|A|MTR|||
031505|PERNO ESPECIAL HEXAGONAL VCN M8X51MM||008|201|A|UNI|||
031506|PERNO ESPECIAL HEXAGONAL VCN M6X65MM||008|201|A|UNI|||
031507|CABLE DE 16 MM2 TW||008|201|A|MTR|||
031508|GAS LICUADO DE 15 KLG||009|011|A|UNI|||
031545|PAPEL BOND 70 GR   43.5 CM|BAHIA SUL|008|022|A|KLG|||
031549|BANDEJAS 1.10 MTR X 0.90 CM GALVANIZADO 0.6||008|201|A|UNI|||
031625|SWITCH DE 8 PUERTOS||008|201|A|UNI|||
031640|TROQUEL P/CUADERNOS STANDFORD||008|110|A|UNI|||
031641|FORRO DE SEGMENTOS P/ EMBRAGUE ESPESOR 13 MM||008|004|A|UNI|||
031643|CAJA FIERRO P/TAB C/LLAVE ADOSABLE 30X40X15||008|201|A|UNI|||
031644|LLAVE DE FUERZA TRIFASICO 100 AMP|TICINO|008|201|A|UNI|||
031645|TERMINALES DE COMPRESION P/ CABLE 16 MM2||008|201|A|UNI|||
031646|RODAMIENTO 6310 Z|SKF|008|200|A|UNI|||
031647|RODAMIENTO 627 2RS1|SKF|008|200|A|UNI|||
031663|DURAWASH 77||008|100|A|LTR|||
031667|CARTULINA DUPLEX 260 GR 700 MM|S/M|002|003|D|KLG|||
031668|TINTA INTENSE BLACK S 9800||008|100|A|KLG|||
031711|TERRAJA DE 1" PARA TUBO||008|201|A|UNI|||
031721|MANOMETRO 0-200 PSI 4" DIAL||008|200|A|UNI|||
031722|VALVULA DE SEGURIDAD 150 PSI 3/4" X 1"||008|200|A|UNI|||
031723|PURGADOR DE 1"||008|201|A|UNI|||
031724|LLAVE DE PASO NEUMATICA 1"||008|201|A|UNI|||
031741|ETIQUETAS T/ 1/2 A4 AZUL EN BOND 80 GR||008|003|A|UNI|||
031742|ETIQUETAS 3 X 12 AZUL EN BOND 75 GR||008|003|A|UNI|||
031744|COMPRESORA STORMY MARK||009|005|A|UNI|||
031763|PERF RULER 91.5 MTR 6 TX 0.98"||008|200|A|MTR|||
031764|PAPEL PARA ORIGAMI 36 HJ|STANDFORD|010|001|A|UNI|DOC|CTO|
031854|CUCHILLAS IKS P/ GUILLOT WOHLENBERG 115||008|200|A|UNI|||
031855|CUCHILLAS IKS P/ GUILLOT WOHLENBERG 132||008|200|A|UNI|||
031856|ESTUCHE MADERA P/CUCHILLA W 115||008|201|A|UNI|||
031857|ESTUCHE MADERA P/CUCHILLA W 132||008|201|A|UNI|||
031877|TEROCAL||008|201|A|UNI|||
031879|ALICATE DE CORTE MANGO NEGRO DE 8"||008|201|A|UNI|||
031880|PERILLERO ESTRELLA||008|201|A|UNI|||
031881|PERILLERO PLANO||008|201|A|UNI|||
031882|BROCAS DE FIERRO DEL 1.5 AL 6||008|201|A|UNI|||
031883|AFLOJATODO 11 ONZAS||008|201|A|UNI|||
031884|ACEITE 3 EN 1 100 ML||008|201|A|UNI|||
031888|VENTA DE ACTIVO FIJO||009|004|D|UNI|||
031901|RODAMIENTO 5905 NKIA|SKF|008|200|A|UNI|||
031904|RODAMIENTO 2204 ERS1TN9|SKF|008|200|A|UNI|||
031905|RODAMIENTO 2203 ERS1TN9|SKF|008|200|A|UNI|||
031922|TEES 1" FG||008|201|A|UNI|||
031923|TUBO DE 1" FG||008|201|A|UNI|||
031924|REDUCTOR FN C/NIPLE||008|201|A|UNI|||
031947|RODAMIENTO 62000|SKF|008|200|A|UNI|||
031948|CHALECO DRILL AZUL C/ LOGO CONTINENTAL|S/M|009|003|A|UNI|||
031989|CUCHILLAS P/ GUILLOT WOHLENBERG 132||008|200|A|UNI|||
031990|MESA VIBRADORA P/HOJAS PAPEL 19X26"||008|201|A|UNI|||
032038|PAPEL COUCHE 57 GR 50.5CM|POWER|002|040|D|KLG|||
032068|BROCHURE/CATALOGO A-4  VERTICAL-CAMPAÑA'2007|CONTINENTAL|009|003|A|UNI|||
032085|BOTONERA 35B14 00-2° C/FOCO|SIEMENS|008|201|A|UNI|||
032086|FUSIBLE MOD DZ DE 16 AMP||008|201|A|UNI|||
032087|MICROSWITCH S/PALANCA 3 CONTACTOS COM.NC.NO||008|201|A|UNI|||
032088|MICROSWITCH S/PALANCA 4 CONTACTOS||008|201|A|UNI|||
032097|CUAD DELUXE 92HJ T/RENGLON THE DOG´S|MYLANO|010|012|A|UNI|DOC|CTO|MLL
032124|CUAD DELUXE 92HJ KINDER COLORES|MYLANO|010|012|A|UNI|DOC|CTO|MLL
032140|TACO CUAD.ESP.80HJ A-5 QUALITY BOOK|STANDFORD|008|007|A|CTO|||
032145|TACO CUAD.ESP.180HJ A-4 PREMIUM 63GR|STANDFORD|008|007|A|CTO|||
032146|TACO CUAD.ESP.180HJ A-4 PREMIUM 63GR RAYADO|STANDFORD|008|007|A|CTO|||
032147|TACO CUAD.ESP.100HJ A-4 PREMIUM 63GR|STANDFORD|008|007|A|CTO|||
032148|TACO CUAD.ESP.210HJ A-4 PREMIUM 63GR|STANDFORD|008|007|A|CTO|||
032149|TACO CUAD.ESP.180HJ A-5 PREMIUM 63GR RAYADO|STANDFORD|008|007|A|CTO|||
032150|TACO CUAD.ESP.180HJ A-5 PREMIUM 63GR|STANDFORD|008|007|A|CTO|||
032151|RODAMIENTO 6212 2Z|SKF|008|200|A|UNI|||
032152|RODAMIENTO 6309 2Z|SKF|008|200|A|UNI|||
032153|RODAMIENTO 4210 ATN9|SKF|008|200|A|UNI|||
032154|RODAMIENTO DE AGUJA NKT 50735|SKF|008|200|A|UNI|||
032155|ANILLO SEEGER P/AGUJERO 100 MM||008|201|A|UNI|||
032265|MICROSWITH SIN PALANCA - 15 AMP||008|201|A|UNI|||
032266|REOSTATO 1 K OHM 50 W||008|201|A|UNI|||
032271|ALMANAQUE 32.5X34.5 CM CERRADO||009|003|A|UNI|||
032284|CONTROL DE TEMPERATURA ANALOGICO 0-320°||008|201|A|UNI|||
032289|CARTULINA DUPLEX 315 GR 700 MM|S/M|002|003|D|KLG|||
032349|TUBO P/EXPOLIBRERIA 104MM X 730MM||009|003|A|UNI|||
032350|TUBO P/EXPOLIBRERIA 66MM X 730MM||009|001|A|UNI|||
032386|PLACA POSITIVA 645 X 510 X 0.15 MM||008|100|A|UNI|||
032388|DURAWASH 70-B||008|100|A|LTR|||
032459|CALENDARIO PROMOCIONAL 6 X 10 CM||009|003|A|CTO|||
032460|SEPARADOR PROMOCIONAL 4.5 CM X 14 CM|STANDFORD|009|003|A|CTO|||
032464|CUAD DELUXE 96HJ T.RAYA MAGICOLOR C/STICKE|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
032465|CUAD DELUXE 96HJ CARTOG.RAY MAGICOLOR C/STICK|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
032543|CATALOGO 48X33.4 CM ABIERTO||009|003|A|UNI|||
032552|MANTILLA 24 X 20 X 0.41||008|100|D|UNI|||
032576|CAJA EXHIBIDORA DE CARTON P/AUTOSERVICIO||009|003|A|UNI|||
032590|LAPIZ  F.C GRIP 2001-2B S/BORRAD.  AZUL-ROJ|FABER C.|001|100|A|UNI|CJA36||
032618|MICROCILINDRO NEUMATICO DOBLE EFECTO||008|201|A|UNI|||
032619|HORQUILLA PARA CILINDRO||008|201|A|UNI|||
032620|ELECTROVALVULA 5/2||008|201|A|UNI|||
032621|RODAMIENTOS RA010NPP FA106||008|200|A|UNI|||
032634|CUAD DELUXE 96HJ CARTO CUADRI MAGIC C/STICKER|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
032637|LLAVE TERMOMAGNETICA MONOFASICA 15 AMP ATORN||008|201|A|UNI|||
032638|GRAPA PARA CEMENTO 6 MM||008|201|A|UNI|||
032639|CABLE VULCANIZADO NTL 2 X 14 AWG||008|201|A|MTR|||
032644|NOTA DE CREDITO ANDAHUAYLAS ORIGINAL+02 COPIA||009|001|A|MLL|||
032647|RODAMIENTO DE BOLAS EE-3||008|200|A|UNI|||
032661|ANILLO SEEGER 25 MM||008|201|A|UNI|||
032668|CUAD DELUXE 96HJ T/RAYA MAGICOLOR C/STICKE|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
032669|CUAD DELUXE 96HJ CARTOG.RAY MAGICOLOR C/STICK|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
032671|SENSOR FOTOELECTRICO BMS300-DDT||008|201|A|UNI|||
032688|BOLETA DE VENTA  CONO NORTE ORIGINAL Y 02 COP||005|001|A|MLL|||
032690|BOLETA DE VENTA CONO SUR ORIGINAL Y 02 COPIA||005|001|A|MLL|||
032691|BOLETA DE VENTA EXPOLIBRERIA ORIGINAL Y 02 CO||009|001|A|MLL|||
032694|NOTA DE CREDITO UCAYALI ORIGINAL+02 COPIA||009|001|A|MLL|||
032695|NOTA DE CREDITO UCAYALI ORIGINAL+03 COPIA||009|001|A|MLL|||
032700|FORMATO GUIA DE REMISION X 4|NACIONAL|002|026|D|UNI|DOC|CTO|
032701|NOTA DE CREDITO EXPOLIBRERIA ORIGINAL+03 COP||009|001|A|MLL|||
032703|BONIFICACION DE PRECIOS POR COMPRA||009|007|A|UNI|||
032704|CUAD DELUXE 88HJ COS COLOR CUADRI 533924|NORMA|002|012|A|UNI|DOC|CTO|
032705|CUAD DELUXE 88HJ COS COLOR RAYA 533811|NORMA|002|012|A|UNI|DOC|CTO|
032706|CUAD DELUXE 88HJ COS COLOR T/RENG 533812|NORMA|002|012|A|UNI|DOC|CTO|
032707|CUAD DELUXE 88HJ COS COLOR T/RAYA 533813|NORMA|002|012|A|UNI|DOC|CTO|
032708|CUAD DELUXE 88HJ COS COLOR D/RAYA 533814|NORMA|002|012|A|UNI|DOC|CTO|UNI
032709|CUAD DELUXE 88H COSIDO PUCCA CUADRI  (533918|NORMA|002|012|D|UNI|DOC|CTO|
032710|CUAD DELUXE 88H COSIDO PUCCA RAY (533919|NORMA|002|012|D|UNI|DOC|CTO|
032711|CUAD DELUXE 88H COS COLOR CUADRI 2X2 (533815|NORMA|002|012|D|UNI|DOC|CTO|
032712|CUAD DELUXE 88HJ COS COLOR TRIPLEMAX|NORMA|002|012|A|UNI|DOC|CTO|UNI
032713|CUAD DELUXE 88HJ COS COLOR CROLY 533818|NORMA|002|012|A|UNI|DOC|CTO|
032718|CUAD DELUXE 88HJ CROLY COS. PELUCHES 533923|NORMA|002|012|D|UNI|DOC|CTO|
032722|PORTAFUSIBLE DZ 25 AMP||008|201|A|UNI|||
032723|CUAD DELUXE 96HJ T/RAYA SNOOPY|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
032727|CUAD DELUXE 96HJ T/RENGLON SNOOPY|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
032732|CUAD DELUXE 80HJ CUADRICULADO COLORES|VIKINGO|002|012|A|UNI|DOC|CTO|MLL
032733|CUAD DELUXE 82HJ CUADRICULADO COLORES|DAVID|002|012|A|UNI|DOC|CTO|MLL
032734|CUAD DELUXE 82HJ RAYADO COLORES|DAVID|002|012|D|UNI|DOC|CTO|MLL
032735|CUAD DELUXE 82HJ T/RAYA COLORES|DAVID|002|012|A|UNI|DOC|CTO|UNI
032736|CUAD DELUXE 82HJ DECROLY  COLORES|DAVID|002|012|D|UNI|DOC|CTO|MLL
032737|CUAD DELUXE 82HJ CUADRIMAX COLORES|DAVID|002|012|A|UNI|DOC|CTO|UNI
032738|CUAD DELUXE 82HJ T/REGLON COLORES|DAVID|002|012|D|UNI|DOC|CTO|MLL
032740|CAMBIO DE EQUIPO NEXTEL CON CARGADOR||009|005|D|UNI|||
032741|PAPEL HIGIENICO JUMBO BLANCO DE 550 MTS||009|009|A|PAQ4|||
032743|RODAMIENTO DE PUÑO P/RODILLO ENTINTADOR||008|200|A|UNI|||
032744|CUAD DELUXE 88H SOLIDO  RAYADO|NORMA|002|012|D|UNI|DOC|CTO|MLL
032745|CUAD DELUXE 88H SOLIDO  T/REGLON|NORMA|002|012|D|UNI|DOC|CTO|MLL
032746|CUAD DELUXE 88H SOLIDO  T/RAYA|NORMA|002|012|D|UNI|DOC|CTO|MLL
032747|CUAD DELUXE 88H SOLIDO  D/RAYA|NORMA|002|012|D|UNI|DOC|CTO|MLL
032748|CUAD DELUXE 88HJ SOLIDO DECROLY|NORMA|002|012|A|UNI|DOC|CTO|MLL
032749|CUAD  DELUXE  80HJ CUADRI COLORES|CONTI|010|012|A|UNI|DOC|CTO|MLL
032750|CUAD  DELUXE  80HJ RAYADO COLORES|CONTI|010|012|A|UNI|DOC|CTO|MLL
032751|CUAD  DELUXE  80HJ T/RENGLON COLORES|CONTI|010|012|A|UNI|DOC|CTO|MLL
032754|PULSADOR NO VERDE CON BLOQUE Ø22MM||008|201|A|UNI|||
032755|BLOQUE AUXILIAR NC P/BOTONERA Ø22MM||008|201|A|UNI|||
032756|PRUEBA PARA EL CATALOGO DE MAESTRO||001|018|D|UNI|||
032771|CUAD  DELUXE  96HJ CUADRI PRONAMA|CONTI|010|012|D|UNI|DOC|CTO|MLL
032772|CARTILLA NUMEROS 9.5 X 14.5 CM||009|003|A|CTO|||
032773|CARTILLA COLORES 9.5 X 14.5 CM||009|003|A|CTO|||
032779|CUAD  DELUXE  80HJ INICIAL COLORES|CONTI|010|012|A|UNI|DOC|CTO|MLL
032780|CUAD  DELUXE  80HJ T/RAYA COLORES|CONTI|010|012|A|UNI|DOC|CTO|MLL
032781|CUAD  DELUXE  80HJ D/RAYA COLORES|CONTI|010|012|A|UNI|DOC|CTO|MLL
032784|CUAD ESPI. 180HJ GRANDE CUADRI JEAN BOOK REVO|NORMA|002|014|D|UNI|DOC|CTO|
032816|FLETE TERRESTRE A PROVINCIAS||009|007|D|UNI|||
032817|FLETE AEREO A PROVINCIAS||009|007|A|UNI|||
032842|GUIA REMISION DIST.ANDA. ORIGINAL+04 COPIAS|CONTINENTAL|005|001|A|MLL|||
032843|PETROLEO DIESEL CON NUEVO PRECIO||009|011|A|GLN|||
032849|FAJA DENTADAS EN "V" AVX  10 X 600 LA||008|200|A|UNI|||
032850|INTERRUPTOR DE POSICION MULTIDIREC.  XCK-M106||008|200|A|UNI|||
032851|CAJA P/ 3 PULSADORES 22MM. TIPO PESADO||008|200|A|UNI|||
032852|CABLE DE CONTROL 7 X 18 AWG  VULCANIZADO||008|201|A|MTR|||
032853|PULSADOR NA NEGRO Ø22MM|TELEMECANIQUE|008|201|A|UNI|||
032854|INTERRUPTOR DE POSICION MULTIDIREC.  XCK- P|TELEMECANIQUE|008|200|A|UNI|||
032856|CABLE GPT N° 18 AWG|INDECO|008|201|A|MTR|||
032877|GUIA REMISION T.UCAYALI ORIGINAL+03 COPIAS||009|001|A|MLL|||
032898|CABLE DE CONTROL 10 X 18 AWG||008|201|A|MTR|||
032899|CORDON 2 X 18 AWG  VULCANIZADO||008|201|A|MTR|||
032900|INTERRUPTOR DE PALANCA (CODILLO) ON-OFF||008|201|A|UNI|||
032902|CAJA P/ 1 PULSADOR 30MM. TIPO PESADO||008|200|A|UNI|||
032903|TERMINALES TIPO U  N° 16||008|201|A|CTO|||
032904|TERMINALES TIPO U  N° 18||008|201|A|CTO|||
032953|MICROSWITCH DE BOTON PULSADOR FIN DE CARRERA||008|201|A|UNI|||
032954|MICROSWITCH DE BOTON RUEDA FIN DE CARRERA||008|201|A|UNI|||
032955|MICROSWITCH CKM 110 FIN DE CARRERA||008|201|A|UNI|||
032985|CABLE APANTALLADO 2 X18||008|201|A|MTR|||
032986|PULSADOR  VERDE CON CONTACTO Ø22MM||008|201|A|UNI|||
032987|TUBERIA CORRUGADA 1/2"||008|201|A|MTR|||
032988|SIRENA ALARMA 220V||008|201|A|UNI|||
033005|RODAMIENTO LINEAL KBS/4080 PP|INA|008|200|A|UNI|||
033013|ROTULA NAS PHS 25 R (DERECHA)||008|200|A|UNI|||
033039|TARUGO PLASTICO 1/4"   X 1 1/4|S/M|008|201|A|UNI|||
033040|ABRAZADERAS DE 1" DE DOS OREJAS TIPO PESADA|S/M|008|201|A|UNI|||
033056|RODAMIENTO 6310 2RS1/C3|SKF|008|200|A|UNI|||
033057|INTERRUPTOR DE POSICION CON ROLDANA||008|200|A|UNI|||
033058|LLAVE ROTATIVA (0-1)||008|201|A|UNI|||
033059|LLAVE ROTATIVA (1-0-2) PARA ARRANQUE||008|201|A|UNI|||
033061|TEMPORIZADOR DE 1-10 SEG/220 V|SIEMENS|008|201|A|UNI|||
033064|MICROSWITCH S/PALANCA (PULSADORES)|S/M|008|201|A|UNI|||
033065|MICROSWITCH C/PALANCA (ESCUADRA)|S/M|008|201|A|UNI|||
033066|LLAVE TERMOMAGNETICA ATORNILLABLE 2 X 15 A|TICINO|008|201|A|UNI|||
033067|RELAY DE 42V  DC 2 NO||008|200|A|UNI|||
033069|TAPONES PARA BOTONERA DIAM 22MM|S/M|008|201|A|DOC|||
033071|LAMPARA FLUORESCENTE 15W 220V|S/M|009|004|A|UNI|||
033072|LAMPARA FLUORESCENTE 36W 220V|S/M|009|004|A|UNI|||
033073|PULSADOR B/CONTAC 35B14-00-0B 10 A 660V|SIEMENS|008|201|A|UNI|||
033074|PULSADOR P/MODEL 35B14-00-0B 10 A 660V|SIEMENS|008|201|A|UNI|||
033080|CORDON 4 X 10 AWG  VULCANIZADO||008|201|A|MTR|||
033084|CANALETA RANURADA 75 X 45||008|201|A|UNI|||
033085|CORDON 3 X 16 AWG  VULCANIZADO||008|201|A|MTR|||
033086|CABLE CPT 8 AWG P/PUESTA A TIERRA||008|201|A|MTR|||
033088|CUAD  DELUXE  80HJ DOBLE RAYA COLORES|CONTI|010|012|D|UNI|DOC|CTO|MLL
033089|CUAD  DELUXE  80HJ INICIAL COLORES|CONTI|010|012|D|UNI|DOC|CTO|MLL
033090|CUAD  DELUXE  80HJ TRIPLE RAYA COLORES|CONTI|010|012|D|UNI|DOC|CTO|MLL
033091|EXTRACTOR DE ESTAÑO DE METALES|S/M|008|201|A|UNI|||
033092|CINTILLO PLÁSTICOS DE 10 CM DE LONGITUD|S/M|008|201|A|CTO|||
033093|MARCADOR T/MANGUERA P/CABLE Nº 14|S/M|008|201|A|CTO|||
033094|MARCADOR T/MANGUERA P/CABLE Nº 16|S/M|008|201|A|CTO|||
033095|TERMINALES T/ PRESION P/ CABLE Nº 16||008|201|A|UNI|||
033096|TERMINALES T/ PRESION P/ CABLE Nº 18||008|201|A|UNI|||
033097|BORNERA NEGRA 25 AMP||008|201|A|UNI|||
033098|SENSOR DE INDUCCION 12 VPC/NPN 1.5-2CM||008|201|A|UNI|||
033099|ESTAÑO PARA SOLDAR|S/M|008|201|A|UNI|||
033103|MANTILLA 88 X 103|S/M|008|200|A|UNI|||
033104|PLATE CLEANER|S/M|008|201|D|LTR|||
033110|FAJA EN V A-75|S/M|008|200|A|UNI|||
033111|FAJA PLANA 30MM|S/M|008|200|A|UNI|||
033112|BOMBA DE FRENO DE 1"|S/M|008|200|A|UNI|||
033117|CONTACTOR BLOQUE AUXILIAR NC Y NO|SIEMENS|008|200|A|UNI|||
033118|SENSOR DE INDUCCION 12 VDC/NPN 12MM||008|201|A|UNI|||
033119|CONTOMETRO 6 DIG. CT6 Y-S 220V|S/M|008|200|A|UNI|||
033120|LLAVE DE SELECTOR 1-0 C/CONTACTO NC-NO|S/M|008|201|A|UNI|||
033121|TERMINALES HOJAL AMARILLO|S/M|008|201|A|CTO|||
033129|MANTILLA 24 3/8 X 17 1/2 X 0.41||009|010|D|UNI|||
033130|PEGAMENTO  DE MANTILLA||008|200|A|UNI|||
033131|CHUMACERA UCFL 204-20 MM||008|201|A|UNI|||
033132|CONTOMETRO 6 DIG. CT6 2P 72X72 220V|S/M|008|200|A|UNI|||
033145|TAPA CONTRATAPA  QUALITY PVC A-4  L.TUNES|STANDFORD|008|013|A|JGO2|||
033146|TAPA CONTRATAPA  QUALITY PVC A-4  CUTIES|STANDFORD|008|013|A|JGO2|||
033147|CARTON COMPACTO ROJIZO Nº 8    75X105|CARTOTEK|008|010|A|UNI|||
033215|CUAD DELUXE 92HJ CUADRI WINNIE POOH|STANDFORD|010|012|A|UNI|DOC|CTO|MLL
033216|CUAD DELUXE 92HJ RAYADO WINNIE POOH|STANDFORD|010|012|A|UNI|DOC|CTO|MLL
033217|CUAD DELUXE 92HJ T/RENGLON WINNIE POOH|STANDFORD|010|012|A|UNI|DOC|CTO|MLL
033218|CUAD DELUXE 92HJ T/RAYA WINNIE POOH|STANDFORD|010|012|A|UNI|DOC|CTO|MLL
033219|CUAD DELUXE 92HJ D/RAYA WINNIE POOH|STANDFORD|010|012|A|UNI|DOC|CTO|MLL
033220|CUAD DELUXE 80HJ INICIAL WINNIE POOH 75 GR|STANDFORD|010|012|A|UNI|DOC|CTO|MLL
033221|CUAD DELUXE 80HJ DECROLY WINNIE POOH 75 GR|STANDFORD|010|012|A|UNI|DOC|CTO|MLL
033222|CUAD DELUXE 80HJ KINDER WINNIE POOH 75 GR|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
033223|CUAD DELUXE 80HJ D/MAX WINNIE POOH 75 GR|STANDFORD|010|012|A|UNI|DOC|CTO|MLL
033224|CUAD DELUXE 80HJ T/MAX WINNIE POOH 75 GR|STANDFORD|010|012|D|UNI|DOC|CTO|MLL
